,adview,views,likes,dislikes,comment,published,dur_sec,category_A,category_B,category_C,category_D,category_E,category_G,category_H
8245,233,1005743.0,21271.0,245.0,856.0,2014-03-08,331,0,1,0,0,0,0,0
8246,7,36601.0,167.0,13.0,23.0,2014-01-20,272,0,0,0,1,0,0,0
8247,190,114987.0,173.0,50.0,7.0,2014-04-10,221,0,0,0,1,0,0,0
8248,1,230006.0,595.0,32.0,46.0,2015-09-22,141,0,1,0,0,0,0,0
8249,1,3126476.0,14190.0,797.0,336.0,2013-11-08,111,0,0,0,1,0,0,0
8250,3,38052.0,221.0,26.0,109.0,2013-07-07,124,0,0,0,0,1,0,0
8251,1,18118.0,18.0,2.0,3.0,2013-05-22,112,1,0,0,0,0,0,0
8252,2425,20361.0,65.0,8.0,17.0,2015-01-02,34,0,0,0,0,0,1,0
8253,18,423523.0,1410.0,142.0,112.0,2012-09-14,3129,0,0,0,0,0,1,0
8254,1,31653.0,80.0,7.0,37.0,2016-05-21,468,0,0,0,1,0,0,0
8255,4,282819.0,132.0,34.0,0.0,2012-06-29,232,0,0,0,0,0,1,0
8256,1,521546.0,605.0,124.0,68.0,2015-08-05,286,0,0,0,0,0,1,0
8257,213,3395.0,33.0,2.0,19.0,2013-03-17,65,0,0,0,0,1,0,0
8258,9950,57286.0,846.0,18.0,37.0,2014-05-04,235,0,0,0,0,0,1,0
8259,1,259.0,1.0,0.0,0.0,2016-05-03,20,0,0,0,1,0,0,0
8260,2,179226.0,216.0,38.0,6.0,2016-07-10,183,0,0,0,1,0,0,0
8261,4,13853.0,54.0,13.0,7.0,2013-03-08,101,0,1,0,0,0,0,0
8262,1,929198.0,3417.0,493.0,176.0,2016-01-24,277,0,0,0,0,1,0,0
8263,421246,439613.0,4.0,4.0,0.0,2016-04-26,46,0,0,0,1,0,0,0
8264,1,399891.0,1836.0,91.0,424.0,2015-12-21,271,0,1,0,0,0,0,0
8265,642,5063.0,55.0,4.0,44.0,2015-04-06,308,0,0,0,0,0,0,0
8266,23,31337.0,19.0,2.0,0.0,2014-09-23,38,0,0,0,1,0,0,0
8267,7,500347.0,823.0,147.0,85.0,2012-10-27,369,0,0,0,0,0,1,0
8268,10,628091.0,838.0,108.0,17.0,2011-10-11,878,0,0,0,1,0,0,0
8269,7,125080.0,162.0,46.0,29.0,2015-05-26,3826,0,0,0,0,0,1,0
8270,1,273123.0,418.0,5.0,70.0,2016-05-02,432,0,0,0,1,0,0,0
8271,3,115664.0,821.0,74.0,104.0,2015-03-06,508,0,0,0,1,0,0,0
8272,1,4938.0,34.0,8.0,17.0,2015-09-07,317,0,0,0,0,0,0,0
8273,2,196358.0,2635.0,24.0,116.0,2015-05-23,346,0,1,0,0,0,0,0
8274,7,1892.0,2.0,2.0,0.0,2017-03-04,618,0,0,0,1,0,0,0
8275,39,60013005.0,159808.0,35340.0,36336.0,2009-06-01,278,0,0,0,1,0,0,0
8276,1,417984.0,349.0,52.0,37.0,2012-11-21,97,0,0,0,1,0,0,0
8277,5,5489.0,13.0,2.0,0.0,2016-10-31,604,0,0,0,1,0,0,0
8278,18,481865.0,650.0,68.0,40.0,2012-06-25,584,0,0,0,1,0,0,0
8279,4,176077.0,178.0,45.0,26.0,2012-05-07,7368,0,0,0,0,1,0,0
8280,2,55628.0,233.0,12.0,25.0,2016-06-03,304,0,0,0,0,1,0,0
8281,2,31863.0,72.0,2.0,2.0,2016-09-10,145,0,0,0,1,0,0,0
8282,5,72113.0,37.0,3.0,4.0,2012-02-23,151,0,0,0,1,0,0,0
8283,6,3043.0,266.0,1.0,9.0,2016-11-30,177,0,0,0,1,0,0,0
8284,7,330072.0,2963.0,304.0,5240.0,2016-07-27,703,0,0,0,1,0,0,0
8285,4,1527342.0,2190.0,440.0,129.0,2013-07-09,141,0,0,0,1,0,0,0
8286,4,1039993.0,5196.0,130.0,177.0,2014-08-14,241,0,0,0,0,0,1,0
8287,1,57802.0,66.0,16.0,2.0,2016-05-08,1047,0,0,0,0,1,0,0
8288,6,1281217.0,,,2116.0,2014-12-30,999,0,0,0,0,1,0,0
8289,1,14577.0,327.0,19.0,35.0,2015-08-28,245,0,1,0,0,0,0,0
8290,1,44812.0,155.0,8.0,40.0,2010-01-24,389,0,0,0,0,0,1,0
8291,1,295267.0,617.0,9.0,92.0,2012-10-28,3534,0,0,0,0,0,1,0
8292,5,548990.0,9820.0,189.0,4147.0,2016-09-04,519,0,0,0,1,0,0,0
8293,1083,1599.0,35.0,2.0,10.0,2014-01-23,51,0,0,0,1,0,0,0
8294,2,5424.0,27.0,2.0,2.0,2016-12-15,57,0,0,0,0,1,0,0
8295,1,7981.0,7.0,2.0,1.0,2016-01-17,127,0,0,1,0,0,0,0
8296,1,698256.0,650.0,182.0,124.0,2015-07-23,7461,0,0,0,0,1,0,0
8297,1,241246.0,1424.0,131.0,1230.0,2016-08-25,313,0,1,0,0,0,0,0
8298,1,92584.0,248.0,26.0,16.0,2013-06-25,273,0,0,0,0,0,1,0
8299,22,540751.0,540.0,174.0,109.0,2012-04-12,96,0,0,0,1,0,0,0
8300,2,67082.0,32.0,13.0,2.0,2016-07-10,319,0,0,0,0,0,0,1
8301,1,37510.0,110.0,3.0,3.0,2016-02-01,92,0,0,0,1,0,0,0
8302,1,69113.0,357.0,13.0,23.0,2016-06-25,302,0,0,0,0,0,1,0
8303,4,1557916.0,5677.0,462.0,417.0,2016-03-17,280,0,0,0,0,0,0,1
8304,1,20475.0,73.0,2.0,40.0,2014-01-07,133,0,0,0,1,0,0,0
8305,4,152112.0,546.0,17.0,33.0,2013-12-01,283,0,0,0,1,0,0,0
8306,18,59836.0,1058.0,5.0,63.0,2012-09-28,94,0,0,0,0,0,1,0
8307,1,102289.0,184.0,21.0,21.0,2015-03-21,267,0,0,0,1,0,0,0
8308,1,67737.0,412.0,19.0,,2016-05-03,287,0,0,0,0,0,0,0
8309,2,84360.0,160.0,9.0,11.0,2009-09-24,485,0,0,0,1,0,0,0
8310,1,154404.0,1055.0,25.0,67.0,2016-01-29,247,0,0,0,1,0,0,0
8311,1,109485.0,57.0,30.0,7.0,2016-08-31,630,0,0,0,0,1,0,0
8312,2,502018.0,417.0,115.0,17.0,2015-05-09,248,0,0,0,0,0,0,1
8313,1,78914.0,848.0,33.0,215.0,2016-07-06,169,0,0,0,0,0,1,0
8314,1,1360.0,16.0,1.0,2.0,2015-05-31,146,0,0,0,1,0,0,0
8315,5,6038.0,130.0,10.0,22.0,2015-06-06,65,0,0,0,0,0,0,0
8316,32,246879.0,231.0,85.0,30.0,2014-04-07,2573,0,0,0,1,0,0,0
8317,6,1383816.0,2830.0,168.0,242.0,2012-06-29,353,0,0,0,1,0,0,0
8318,2,9908.0,100.0,0.0,0.0,2013-11-15,208,0,0,0,0,0,1,0
8319,308,7813.0,85.0,6.0,5.0,2015-04-27,99,0,0,0,1,0,0,0
8320,1,137954.0,822.0,42.0,163.0,2016-09-07,1947,0,0,0,1,0,0,0
8321,2,1644.0,2.0,1.0,0.0,2012-08-22,634,0,0,0,1,0,0,0
8322,4126,6077.0,70.0,10.0,14.0,2016-06-10,676,0,0,0,1,0,0,0
8323,27780,28608.0,29.0,18.0,3.0,2016-06-22,366,0,0,0,1,0,0,0
8324,2,139446.0,101.0,43.0,20.0,2015-09-20,247,0,0,0,1,0,0,0
8325,1,6141.0,16.0,2.0,0.0,2016-06-23,658,0,0,0,0,0,1,0
8326,11,675280.0,10584.0,149.0,1219.0,2016-08-12,391,0,1,0,0,0,0,0
8327,12,2963224.0,15624.0,1300.0,1599.0,2016-05-30,263,0,0,0,1,0,0,0
8328,1,20464.0,102.0,2.0,4.0,2011-12-10,152,0,0,0,0,0,1,0
8329,1,51594.0,334.0,10.0,61.0,2016-07-27,3057,0,0,0,1,0,0,0
8330,9,137439.0,48.0,20.0,7.0,2012-11-29,112,0,0,0,1,0,0,0
8331,1,1436.0,1.0,1.0,0.0,2014-04-10,75,0,0,1,0,0,0,0
8332,6,39918.0,38.0,10.0,1.0,2014-01-31,142,0,0,0,1,0,0,0
8333,5,213434.0,362.0,16.0,11.0,2016-12-01,47,0,0,0,1,0,0,0
8334,37185,189520.0,2482.0,1256.0,545.0,2016-06-05,1704,0,0,1,0,0,0,0
8335,4,1366469.0,2255.0,576.0,96.0,2017-02-17,270,0,0,0,1,0,0,0
8336,5,853237.0,3794.0,263.0,233.0,2014-11-24,325,0,0,0,0,0,1,0
8337,2,399.0,27.0,0.0,0.0,2016-10-28,272,0,0,0,1,0,0,0
8338,1,53861.0,31.0,16.0,2.0,2014-05-09,71,0,0,0,1,0,0,0
8339,107,466855.0,635.0,50.0,28.0,2013-09-17,738,0,0,0,1,0,0,0
8340,1,453457.0,349.0,142.0,19.0,2015-12-25,311,0,0,0,1,0,0,0
8341,265,238276.0,14932.0,91.0,481.0,2016-07-01,719,0,1,0,0,0,0,0
8342,2,1797278.0,6776.0,1232.0,,2015-06-15,201,0,0,1,0,0,0,0
8343,2,70041.0,719.0,13.0,19.0,2016-07-26,11,0,0,0,1,0,0,0
8344,5,226823.0,2195.0,145.0,4341.0,2016-07-28,635,0,0,0,1,0,0,0
8345,3,254659.0,2150.0,600.0,877.0,2016-07-17,350,0,0,0,1,0,0,0
8346,3,54614.0,125.0,6.0,46.0,2009-07-10,652,0,0,0,1,0,0,0
8347,1,381417.0,4449.0,110.0,765.0,2015-04-15,283,0,0,0,1,0,0,0
8348,1,478230.0,1141.0,65.0,142.0,2015-04-13,341,1,0,0,0,0,0,0
8349,2,116554.0,205.0,42.0,33.0,2014-11-06,14748,0,0,0,0,0,1,0
8350,1,161987.0,2016.0,66.0,143.0,2015-06-25,134,0,0,0,1,0,0,0
8351,3,94652.0,143.0,87.0,124.0,2015-11-10,362,0,0,0,1,0,0,0
8352,1,344.0,1.0,0.0,0.0,2015-08-27,65,0,0,0,1,0,0,0
8353,2,3527455.0,2560.0,1107.0,1186.0,2014-10-15,394,1,0,0,0,0,0,0
8354,15,245172.0,570.0,56.0,69.0,2013-10-02,470,0,0,0,1,0,0,0
8355,1,114480.0,483.0,61.0,51.0,2017-02-06,405,0,0,0,0,0,1,0
8356,3,479212.0,527.0,83.0,12.0,2014-09-12,1296,0,0,0,1,0,0,0
8357,1,16869.0,15.0,5.0,4.0,2015-08-16,701,0,0,0,1,0,0,0
8358,1,53720.0,,,3.0,2013-11-15,332,0,0,0,0,0,0,0
8359,1,79346.0,147.0,11.0,19.0,2016-03-08,474,0,0,0,1,0,0,0
8360,1,23880.0,145.0,4.0,111.0,2012-09-24,929,0,0,0,0,0,1,0
8361,4,21793.0,89.0,9.0,11.0,2012-11-30,125,0,0,0,0,0,1,0
8362,2,430936.0,1068.0,97.0,73.0,2015-08-31,2096,0,0,0,1,0,0,0
8363,1,57801.0,363.0,66.0,156.0,2012-12-30,141,0,1,0,0,0,0,0
8364,18745,72056.0,212.0,13.0,49.0,2016-06-27,2074,0,0,0,1,0,0,0
8365,2,3529.0,33.0,1.0,9.0,2010-10-05,183,0,0,0,1,0,0,0
8366,2,73224.0,165.0,6.0,5.0,2012-03-05,245,0,0,0,1,0,0,0
8367,15,165946.0,804.0,63.0,83.0,2013-06-17,265,0,0,1,0,0,0,0
8368,1,626760.0,674.0,110.0,55.0,2016-04-03,7908,0,0,0,1,0,0,0
8369,1,205717.0,1032.0,41.0,433.0,2015-11-17,182,0,0,0,1,0,0,0
8370,3,37956.0,29.0,5.0,0.0,2013-12-03,163,0,0,0,1,0,0,0
8371,1,412625.0,6046.0,140.0,4443.0,2016-08-24,502,0,0,0,1,0,0,0
8372,4,61706.0,295.0,13.0,51.0,2013-09-02,960,0,0,0,0,0,1,0
8373,3,44548.0,512.0,15.0,82.0,2013-09-23,439,1,0,0,0,0,0,0
8374,2,6223.0,51.0,4.0,0.0,2017-02-21,80,0,0,0,1,0,0,0
8375,5,76971.0,189.0,28.0,27.0,2016-06-11,235,0,0,0,1,0,0,0
8376,1,1095320.0,23082.0,1860.0,1517.0,2017-04-22,807,0,0,0,0,0,0,1
8377,1,31216.0,12.0,7.0,0.0,2013-04-17,170,0,0,0,1,0,0,0
8378,2,497015.0,1083.0,66.0,42.0,2016-07-05,354,0,0,0,1,0,0,0
8379,8,286145.0,804.0,34.0,67.0,2012-01-03,502,0,0,0,1,0,0,0
8380,2,147432.0,700.0,109.0,433.0,2016-08-16,498,0,0,0,1,0,0,0
8381,9,348585.0,317.0,141.0,43.0,2013-10-28,2605,0,0,0,1,0,0,0
8382,13,3289.0,7.0,1.0,0.0,2017-01-15,642,0,0,0,1,0,0,0
8383,227,382627.0,12856.0,196.0,2640.0,2017-03-04,340,0,1,0,0,0,0,0
8384,1,245581.0,318.0,78.0,26.0,2016-04-01,8752,0,0,0,1,0,0,0
8385,1,188439.0,2160.0,67.0,265.0,2015-10-29,340,0,0,0,0,0,0,0
8386,4,501009.0,5723.0,68.0,2164.0,2016-07-12,129,0,0,0,0,0,0,1
8387,1,44716.0,47.0,5.0,1.0,2015-11-13,89,0,0,0,1,0,0,0
8388,1,69098.0,669.0,31.0,557.0,2016-08-28,468,0,1,0,0,0,0,0
8389,37,701796.0,20634.0,1389.0,7016.0,2017-03-17,126,0,1,0,0,0,0,0
8390,1,535799.0,1771.0,142.0,150.0,2015-09-12,2556,0,0,0,1,0,0,0
8391,1,836138.0,385.0,284.0,22.0,2014-01-06,2757,0,0,0,0,1,0,0
8392,2,1050601.0,11901.0,492.0,597.0,2017-04-08,770,0,0,0,0,1,0,0
8393,1,100311.0,215.0,5.0,5.0,2014-09-27,638,0,0,0,1,0,0,0
8394,7,431645.0,365.0,101.0,194.0,2013-02-07,2137,0,0,0,1,0,0,0
8395,2,695837.0,3308.0,224.0,216.0,2015-06-14,140,0,0,0,1,0,0,0
8396,1,18004.0,71.0,6.0,12.0,2014-11-25,144,0,0,0,1,0,0,0
8397,1,297127.0,1360.0,66.0,99.0,2015-02-14,687,0,0,1,0,0,0,0
8398,2,1318936.0,7697.0,581.0,2368.0,2014-03-27,691,0,0,0,1,0,0,0
8399,32,58492.0,1051.0,12.0,175.0,2015-06-12,111,0,0,0,0,0,0,0
8400,1,30038.0,27.0,9.0,0.0,2015-11-24,108,0,0,0,0,0,0,1
8401,1,152757.0,39.0,31.0,21.0,2015-06-15,46,0,0,0,1,0,0,0
8402,2,101174.0,252.0,38.0,12.0,2015-05-30,40,0,0,0,1,0,0,0
8403,11,588598.0,1053.0,281.0,217.0,2013-08-23,2445,0,0,0,1,0,0,0
8404,24,491420.0,2600.0,73.0,165.0,2016-05-31,396,0,0,0,1,0,0,0
8405,1,1016.0,40.0,2.0,20.0,2014-03-30,217,0,1,0,0,0,0,0
8406,2,933947.0,13146.0,312.0,6575.0,2016-01-17,359,0,0,0,0,1,0,0
8407,1,88537.0,,,5.0,2015-01-07,2562,0,0,0,0,0,0,1
8408,2,607926.0,800.0,377.0,29.0,2015-02-11,389,0,0,1,0,0,0,0
8409,1,1339.0,0.0,0.0,0.0,2013-11-01,62,0,0,0,1,0,0,0
8410,3,1565228.0,9340.0,790.0,8573.0,2016-08-31,330,0,0,0,1,0,0,0
8411,4245,5995.0,37.0,4.0,1.0,2017-01-22,16,0,0,0,0,1,0,0
8412,1,123418.0,449.0,42.0,89.0,2012-01-21,745,0,0,0,1,0,0,0
8413,2,258192.0,2453.0,67.0,933.0,2016-06-07,395,0,0,0,0,1,0,0
8414,1,1366.0,3.0,0.0,0.0,2013-11-18,21,0,0,0,0,1,0,0
8415,1,52098.0,33.0,5.0,4.0,2012-08-24,58,0,0,0,1,0,0,0
8416,3,2537359.0,13813.0,707.0,1089.0,2014-05-31,144,0,1,0,0,0,0,0
8417,13,4515189.0,9501.0,326.0,615.0,2015-06-30,277,0,0,0,0,0,1,0
8418,4,95047.0,1299.0,45.0,470.0,2016-04-09,459,0,1,0,0,0,0,0
8419,1,248483.0,861.0,13.0,66.0,2011-12-10,380,0,0,0,0,0,1,0
8420,1,1713.0,19.0,0.0,5.0,2015-06-16,175,0,0,1,0,0,0,0
8421,1,14732.0,11.0,4.0,1.0,2015-05-01,8104,0,0,0,1,0,0,0
8422,2555,3925.0,27.0,0.0,4.0,2015-10-12,396,0,0,0,0,0,0,1
8423,5,18921.0,41.0,9.0,6.0,2014-01-03,393,0,0,0,0,0,0,0
8424,5,482782.0,3851.0,55.0,597.0,2016-07-08,257,0,0,0,0,0,0,0
8425,1,93415.0,526.0,36.0,132.0,2016-03-29,663,0,0,0,0,0,0,0
8426,12,945575.0,1402.0,176.0,90.0,2013-04-02,705,0,0,0,1,0,0,0
8427,1,33218.0,1218.0,11.0,124.0,2016-06-08,1464,1,0,0,0,0,0,0
8428,1,4944.0,15.0,0.0,0.0,2016-08-31,158,0,0,0,0,1,0,0
8429,22,1179530.0,2786.0,163.0,168.0,2011-12-10,351,0,0,0,1,0,0,0
8430,466253,753113.0,301.0,220.0,7.0,2016-11-10,167,0,0,0,0,1,0,0
8431,5,453678.0,4007.0,379.0,1958.0,2016-09-02,1057,0,1,0,0,0,0,0
8432,4,58049.0,72.0,3.0,15.0,2011-06-21,667,0,0,0,0,1,0,0
8433,75,2187027.0,6193.0,1145.0,505.0,2014-11-06,10889,0,0,0,0,0,1,0
8434,3,3271970.0,22990.0,1200.0,1584.0,2015-07-29,243,0,0,0,1,0,0,0
8435,52401,73889.0,,,,2016-08-02,36,0,0,0,1,0,0,0
8436,2,309117.0,1096.0,24.0,95.0,2015-10-16,377,0,1,0,0,0,0,0
8437,1,521.0,8.0,2.0,0.0,2015-01-23,253,0,0,0,1,0,0,0
8438,1,672391.0,6377.0,204.0,200.0,2017-03-05,287,0,0,0,0,1,0,0
8439,2,1782703.0,2910.0,974.0,212.0,2017-04-01,19122,0,0,0,1,0,0,0
8440,9,334.0,1.0,0.0,0.0,2016-10-15,31,0,0,0,1,0,0,0
8441,2,1412120.0,4585.0,118.0,273.0,2014-07-02,236,0,0,0,1,0,0,0
8442,1,539279.0,4640.0,304.0,229.0,2016-04-30,154,0,0,0,0,1,0,0
8443,1,68046.0,241.0,72.0,30.0,2016-12-26,93,0,0,0,0,1,0,0
8444,3,48254.0,41.0,11.0,1.0,2013-01-05,33,0,0,0,1,0,0,0
8445,9,4062637.0,16200.0,887.0,1114.0,2016-02-20,248,0,0,0,0,0,1,0
8446,3,1294855.0,4922.0,63.0,176.0,2015-08-21,266,0,0,0,0,0,1,0
8447,1,122572.0,731.0,32.0,94.0,2016-08-29,244,0,1,0,0,0,0,0
8448,1,221460.0,973.0,36.0,147.0,2015-09-26,216,0,0,0,1,0,0,0
8449,1,65198.0,81.0,6.0,4.0,2012-08-03,111,0,0,0,1,0,0,0
8450,1,118036.0,109.0,29.0,29.0,2016-05-08,223,0,0,0,1,0,0,0
8451,7041,19801.0,775.0,42.0,55.0,2016-12-13,1091,0,0,0,1,0,0,0
8452,16,337159.0,516.0,145.0,64.0,2014-01-02,1298,0,0,0,1,0,0,0
8453,5,127158.0,232.0,21.0,14.0,2012-04-10,514,0,0,0,1,0,0,0
8454,2,4428.0,71.0,5.0,16.0,2015-02-08,233,0,0,0,0,0,1,0
8455,6,7879234.0,13444.0,2903.0,1297.0,2013-11-25,291,0,0,0,1,0,0,0
8456,2,4927.0,100.0,3.0,51.0,2013-10-08,280,0,0,0,1,0,0,0
8457,1,602.0,2.0,0.0,0.0,2016-09-08,8905,0,0,0,1,0,0,0
8458,6,1517441.0,7135.0,1041.0,2866.0,2016-07-15,602,0,0,0,1,0,0,0
8459,1,103818.0,543.0,40.0,29.0,2015-03-27,3540,0,0,0,0,0,0,0
8460,1,84053.0,83.0,5.0,29.0,2014-09-15,66,1,0,0,0,0,0,0
8461,3,1563714.0,1496.0,452.0,130.0,2016-07-14,8569,0,0,0,1,0,0,0
8462,1,5047.0,40.0,0.0,6.0,2017-02-09,57,0,0,0,1,0,0,0
8463,2,75458.0,67.0,9.0,4.0,2013-07-12,88,0,0,0,1,0,0,0
8464,1,114674.0,17.0,12.0,4.0,2012-05-11,75,0,0,0,0,1,0,0
8465,1,36799.0,142.0,6.0,9.0,2016-08-29,224,0,0,0,0,0,1,0
8466,2,1451242.0,4335.0,520.0,2312.0,2015-08-15,381,0,0,0,0,0,0,0
8467,39,1011540.0,6765.0,78.0,2198.0,2010-10-24,239,0,0,0,0,0,1,0
8468,4,30822.0,117.0,39.0,7.0,2013-08-28,118,0,1,0,0,0,0,0
8469,1,1016148.0,367.0,217.0,23.0,2015-11-22,126,0,0,0,0,0,0,1
8470,168,1308348.0,18823.0,241.0,820.0,2012-06-14,332,0,1,0,0,0,0,0
8471,2,291342.0,2077.0,42.0,252.0,2016-05-02,449,1,0,0,0,0,0,0
8472,3,107117.0,241.0,17.0,33.0,2015-02-02,956,0,0,0,1,0,0,0
8473,1,847070.0,2611.0,199.0,455.0,2015-10-26,234,0,0,0,1,0,0,0
8474,9,168495.0,148.0,22.0,6.0,2010-08-17,730,0,0,0,1,0,0,0
8475,1,4486.0,150.0,13.0,27.0,2015-10-21,233,0,1,0,0,0,0,0
8476,1,236734.0,2156.0,50.0,337.0,2016-08-01,124,0,0,0,0,0,1,0
8477,5,218033.0,682.0,95.0,52.0,2016-08-30,2304,0,0,0,1,0,0,0
8478,1,31506.0,22.0,1.0,0.0,2009-11-14,296,0,0,0,1,0,0,0
8479,12,2713716.0,4651.0,901.0,427.0,2014-03-17,313,0,0,0,1,0,0,0
8480,3,28815.0,45.0,10.0,9.0,2013-08-18,209,1,0,0,0,0,0,0
8481,3,290251.0,2554.0,132.0,1846.0,2016-07-20,193,0,0,0,0,0,0,0
8482,5,869506.0,1318.0,124.0,32.0,2016-03-31,100,0,0,0,0,0,0,1
8483,1,641664.0,1553.0,140.0,78.0,2011-12-22,617,0,0,0,1,0,0,0
8484,1,27253.0,27.0,1.0,0.0,2011-08-03,139,0,0,0,1,0,0,0
8485,2,86827.0,257.0,5.0,128.0,2016-03-29,481,0,0,0,1,0,0,0
8486,1,285699.0,785.0,40.0,28.0,2013-12-22,1705,0,0,0,1,0,0,0
8487,1,15504.0,763.0,7.0,57.0,2016-08-25,104,0,0,0,0,0,1,0
8488,2,30510.0,117.0,32.0,24.0,2014-04-28,654,0,0,0,1,0,0,0
8489,2,3652.0,9.0,0.0,3.0,2016-10-29,610,0,0,0,1,0,0,0
8490,218,454870.0,6230.0,100.0,673.0,2016-06-02,1129,0,1,0,0,0,0,0
8491,1,125423.0,447.0,24.0,53.0,2015-03-06,133,1,0,0,0,0,0,0
8492,1,2706.0,5.0,1.0,0.0,2015-12-22,26,0,0,0,0,1,0,0
8493,2,122943.0,264.0,5.0,94.0,2007-12-12,109,0,0,0,1,0,0,0
8494,4,1013.0,1.0,0.0,0.0,2016-09-16,126,0,0,0,1,0,0,0
8495,1,56918.0,61.0,14.0,3.0,2014-07-24,7200,0,0,0,0,1,0,0
8496,2,141471.0,340.0,22.0,19.0,2010-11-22,674,0,0,0,1,0,0,0
8497,1,75797.0,59.0,21.0,3.0,2014-03-06,412,0,0,0,1,0,0,0
8498,25,5817272.0,22696.0,2497.0,1827.0,2015-08-27,247,0,0,0,0,0,1,0
8499,1,6765.0,19.0,6.0,0.0,2016-09-23,7791,0,0,0,0,1,0,0
8500,3,1067.0,1.0,1.0,0.0,2013-11-25,11,0,0,0,0,1,0,0
8501,3,49511.0,87.0,13.0,1.0,2016-08-27,7200,0,0,0,0,0,1,0
8502,7,11215647.0,73463.0,4389.0,2586.0,2014-10-01,271,0,0,0,1,0,0,0
8503,1,5976.0,86.0,0.0,18.0,2012-09-20,286,0,0,0,0,0,1,0
8504,1,2142.0,83.0,3.0,44.0,2013-07-22,257,0,0,0,1,0,0,0
8505,1,68869.0,44.0,13.0,13.0,2011-11-29,6143,0,0,0,0,1,0,0
8506,1,119227.0,69.0,46.0,5.0,2015-07-04,6261,0,0,0,1,0,0,0
8507,2,183265.0,1794.0,25.0,121.0,2015-11-10,314,0,0,0,1,0,0,0
8508,77,237686.0,634.0,41.0,135.0,2013-09-18,939,0,0,0,1,0,0,0
8509,17267,23059.0,20.0,5.0,4.0,2013-06-15,182,0,0,0,0,1,0,0
8510,2,905.0,15.0,1.0,2.0,2014-04-09,326,0,0,0,0,0,1,0
8511,2,93697.0,4380.0,245.0,1567.0,2014-12-09,527,0,0,0,1,0,0,0
8512,1,34592.0,342.0,1.0,26.0,2013-03-16,519,0,0,0,0,0,0,0
8513,1,35774.0,151.0,25.0,104.0,2016-08-06,466,0,0,0,1,0,0,0
8514,12,13082495.0,85994.0,4854.0,6211.0,2015-07-03,256,0,0,0,1,0,0,0
8515,1,611818.0,5848.0,198.0,559.0,2015-11-20,980,0,0,0,0,0,0,1
8516,1,664351.0,1611.0,149.0,11.0,2016-04-04,134,0,0,0,1,0,0,0
8517,8,473367.0,984.0,114.0,383.0,2016-07-18,447,0,0,0,0,1,0,0
8518,1,2041567.0,17442.0,660.0,923.0,2014-11-07,222,0,0,0,0,0,1,0
8519,2,46521.0,650.0,6.0,128.0,2014-01-08,276,0,0,0,0,0,1,0
8520,2,24220.0,389.0,54.0,106.0,2016-02-12,265,0,0,0,1,0,0,0
8521,2,94576.0,227.0,50.0,14.0,2014-09-28,202,0,0,0,0,0,1,0
8522,5,388813.0,332.0,167.0,136.0,2013-12-08,2184,0,0,0,1,0,0,0
8523,2,44760.0,24.0,19.0,7.0,2014-09-02,121,0,0,0,0,0,0,0
8524,1,192319.0,355.0,35.0,20.0,2016-01-23,231,0,0,0,1,0,0,0
8525,1,25871.0,38.0,9.0,4.0,2016-07-28,1354,0,0,0,1,0,0,0
8526,34,898732.0,2677.0,417.0,77.0,2014-03-24,3475,0,0,0,0,0,1,0
8527,5860,84005.0,996.0,29.0,121.0,2017-01-25,428,0,0,0,0,0,0,0
8528,1,448086.0,1665.0,267.0,1320.0,2015-12-17,500,0,0,0,1,0,0,0
8529,1,102966.0,1092.0,56.0,39.0,2017-03-25,309,0,0,0,0,1,0,0
8530,1,4263.0,24.0,1.0,0.0,2013-11-05,257,0,0,0,0,0,1,0
8531,5,184950.0,753.0,159.0,102.0,2016-07-28,322,0,0,0,1,0,0,0
8532,1,99394.0,172.0,29.0,84.0,2014-08-08,163,0,0,0,0,0,0,1
8533,4,647399.0,6759.0,410.0,830.0,2016-08-31,374,0,1,0,0,0,0,0
8534,1,198207.0,200.0,30.0,4.0,2016-06-12,97,0,0,0,1,0,0,0
8535,1,29146.0,67.0,7.0,4.0,2016-08-16,75,0,0,0,0,1,0,0
8536,3,11751.0,18.0,6.0,1.0,2012-09-09,870,0,0,0,1,0,0,0
8537,6554,21335.0,19.0,2.0,1.0,2017-01-18,90,0,0,0,0,0,1,0
8538,2,6581.0,29.0,1.0,2.0,2013-07-27,984,0,0,0,0,0,1,0
8539,2,3106000.0,15641.0,1849.0,1006.0,2017-03-05,191,0,0,1,0,0,0,0
8540,1,147385.0,108.0,13.0,14.0,2014-01-30,59,0,0,0,1,0,0,0
8541,46,135426.0,228.0,51.0,8.0,2014-05-27,1023,0,0,0,0,1,0,0
8542,1,1445037.0,4283.0,9247.0,2119.0,2014-07-02,268,0,0,0,1,0,0,0
8543,1,7054.0,49.0,9.0,5.0,2013-01-10,696,0,0,1,0,0,0,0
8544,2136,2679.0,9.0,0.0,3.0,2016-06-17,124,0,0,0,0,0,1,0
8545,1,328136.0,2027.0,28.0,103.0,2015-01-17,211,0,0,0,0,0,1,0
8546,2,1461341.0,2935.0,453.0,277.0,2016-05-21,608,0,0,0,1,0,0,0
8547,1,22433.0,98.0,2.0,29.0,2010-12-21,2390,0,0,0,1,0,0,0
8548,8,562042.0,983.0,484.0,148.0,2016-10-02,212,0,0,0,0,0,0,1
8549,1,821832.0,3652.0,484.0,843.0,2016-04-26,276,0,0,1,0,0,0,0
